Iso_code,Year,midyear_population,midyear_population_male,midyear_population_female
20,2025,85112,43463,41649
320,2022,16790550,8273115,8517435
208,2001,5355826,2647596,2708230
398,2045,21877303,10219255,11658048
356,2032,1484986826,768200540,716786286
600,2025,7602853,3805497,3797356
788,2044,12284500,5919856,6364644
832,2041,107547,53236,54311
659,2048,56693,28054,28639
148,2007,9885661,4737373,5148288
682,2008,24917413,13747230,11170183
414,2037,3539780,2000514,1539266
404,2047,68914166,34290685,34623481
558,1986,3248094,1608419,1639675
604,2012,29549517,14579722,14969795
756,2022,8511888,4201950,4309938
276,2030,78021581,38024713,39996868
324,2040,21608257,10825412,10782845
508,2031,37545861,18542308,19003553
499,2015,647073,322317,324756
208,2044,5646519,2742554,2903965
660,2032,21991,10172,11819
670,2035,98312,49783,48529
566,1960,41550334,21384731,20165603
204,2013,9877292,4954839,4922453
548,2034,366632,180837,185795
798,2001,10045,4919,5126
626,2024,1508354,751359,756995
768,2021,8829018,4378798,4450220
356,2004,1074159021,556726711,517432310
418,2004,5746043,2848471,2897572
666,2010,5943,2933,3010
854,1981,6474370,3154690,3319680
662,2034,169826,81880,87946
0,2028,2040036,1049573,990463
834,1993,27114589,13344658,13769931
384,2045,35411925,17777237,17634688
887,2005,20002597,10153733,9848864
426,2036,1921443,958953,962490
56,2002,10326359,5055410,5270949
591,2034,4468561,2235426,2233135
705,2013,1992690,970395,1022295
788,2016,11134588,5532780,5601808
643,2007,142441276,65996155,76445121
616,2005,38556604,18705782,19850822
4,1981,13676225,7017714,6658511
860,2048,34995571,17252489,17743082
688,2026,6811682,3318251,3493431
417,2013,5548042,2720649,2827393
16,2040,50182,24343,25839
268,2011,4938341,2359536,2578805
663,2006,28414,13648,14766
192,1992,10780309,5421162,5359147
140,2004,4288752,2111662,2177090
132,1987,325869,153848,172021
807,2030,2113860,1049956,1063904
262,2035,1194122,540219,653903
659,2018,53094,26568,26526
144,2019,22736505,11101235,11635270
585,2016,21347,11133,10214
242,1996,778890,395574,383316
492,2004,31268,15290,15978
702,1998,3868483,1919901,1948582
686,2035,21429639,10392002,11037637
694,1990,4228201,2064676,2163525
120,2042,44577316,22264890,22312426
554,2006,4089964,2033973,2055991
16,2014,54517,27278,27239
516,2049,4109145,2029026,2080119
208,2020,5642297,2772476,2869821
484,2024,133662249,65420255,68241994
124,2027,37980778,18795167,19185611
156,2009,1330233426,685141315,645092111
729,2017,37345935,18793678,18552257
398,1994,16663072,8067861,8595211
262,2004,657413,310146,347267
104,1985,36765870,18266368,18499502
643,1991,148298981,69440323,78858658
840,2028,354698370,175174341,179524029
212,2006,72247,36386,35861
417,2008,5298689,2601679,2697010
417,2050,7063351,3444590,3618761
104,2000,47438868,23586766,23852102
666,2034,4461,2101,2360
454,2047,47956757,23739858,24216899
48,2008,1107292,671655,435637
520,2046,11595,5178,6417
826,2006,60846809,30078887,30767922
31,2032,10863949,5382951,5480998
654,2042,7622,3712,3910
604,2023,32757516,16024218,16733298
528,2040,17981695,8811900,9169795
442,1995,409619,201105,208514
862,2031,36050436,17978957,18071479
894,1999,9692594,4845972,4846622
784,2009,4798491,3296559,1501932
430,2034,6333496,3149724,3183772
84,2019,373257,188997,184260
833,2039,94425,47366,47059
704,2043,110351595,55307249,55044346
478,2046,6209881,2989673,3220208
408,2016,25115311,12186422,12928889
100,2033,6333923,3084458,3249465
144,2022,23175613,11305806,11869807
566,1958,39210202,20174941,19035261
300,2039,10392206,5016197,5376009
598,2001,4937454,2568622,2368832
586,1997,141445497,72763565,68681932
732,2013,538811,267277,271534
674,2006,29953,14529,15424
462,2027,391254,194608,196646
646,1991,7143743,3522538,3621205
498,2040,2608429,1292296,1316133
31,2047,11213488,5545872,5667616
862,2024,33866376,16883031,16983345
784,2004,3907949,2675537,1232412
418,2044,9653679,4770824,4882855
748,1983,672409,326951,345458
800,2022,46304576,23016679,23287897
887,2041,41667902,20926024,20741878
233,2006,1322944,609710,713234
50,2010,146615872,72922837,73693035
28,2049,122478,56866,65612
762,2048,11965366,5915965,6049401
340,2013,8448465,4250891,4197574
492,2030,32381,15579,16802
768,2006,5865402,2906650,2958752
450,1981,8938764,4462251,4476513
729,2022,40552849,20339341,20213508
792,2045,89625177,44469086,45156091
832,2029,105816,52266,53550
729,2037,51215612,25508155,25707457
646,2045,24858679,12381831,12476848
276,2040,74983699,36242294,38741405
652,2035,6914,3615,3299
776,2002,101452,50872,50580
558,2023,6379330,3108939,3270391
52,2048,284661,135468,149193
300,2030,10583029,5133242,5449787
724,2007,45211636,22292510,22919126
184,2034,6453,3267,3186
212,2037,71625,36024,35601
702,2042,8168819,3948213,4220606
417,2047,7005202,3416324,3588878
90,2033,842923,429898,413025
591,2036,4534880,2266880,2268000
454,1989,8956112,4416911,4539201
178,2010,4237641,2123699,2113942
504,2022,35581068,17438652,18142416
862,2028,35165517,17535809,17629708
534,2012,39088,19277,19811
528,2010,16573840,8195609,8378231
534,2013,39689,19579,20110
804,2036,40312674,18775364,21537310
876,2005,15094,7559,7535
56,2036,12469633,6134809,6334824
404,2027,54509121,27183314,27325807
0,2047,2212216,1126632,1085584
688,2000,7604335,3710939,3893396
440,1990,3683732,1743094,1940638
344,2041,6996654,3143646,3853008
642,2032,20184910,9796084,10388826
250,2016,66836154,32711761,34124393
120,2000,15817991,7929968,7888023
620,2020,10842038,5306576,5535462
90,2049,1007144,511792,495352
152,2000,15174571,7458882,7715689
496,2013,2912192,1430558,1481634
716,1983,7928344,3927902,4000442
226,2035,1138211,570918,567293
882,2039,230241,115554,114687
328,2008,755767,381554,374213
68,2039,14600657,7223127,7377530
508,2043,50183553,24924259,25259294
28,2007,83425,39724,43701
834,2029,74178035,37098234,37079801
531,2017,149648,71728,77920
344,2006,6955186,3336644,3618542
44,2029,356547,174937,181610
533,2018,116576,55178,61398
666,2046,3734,1725,2009
586,2027,234213605,119819199,114394406
528,2000,15930181,7879419,8050762
674,2043,36127,17350,18777
430,2043,7393130,3673569,3719561
450,2038,38508978,19223136,19285842
156,2026,1407631130,719763886,687867244
702,1991,3152032,1582915,1569117
20,2018,85708,44075,41633
624,2010,1565126,762009,803117
554,2028,4861598,2411700,2449898
807,2040,2068551,1024762,1043789
388,2007,2782221,1375290,1406931
862,2045,39118591,19506648,19611943
760,2009,21389802,10863662,10526140
804,1993,51887206,24082067,27805139
376,2009,7232112,3626522,3605590
496,2040,3569192,1710371,1858821
670,2029,99657,50646,49011
792,1991,57546504,29071668,28474836
360,2019,264935824,132586665,132349159
120,2001,16242956,8143105,8099851
174,1987,401425,197760,203665
534,2006,34559,16953,17606
414,1990,2131160,1237536,893624
659,2027,55924,27974,27950
807,2034,2100525,1042282,1058243
100,2022,6872999,3348120,3524879
834,2036,87996069,44042321,43953748
788,2000,9507986,4776471,4731515
499,1993,635875,316288,319587
276,2011,81471834,40014040,41457794
702,2008,4930613,2425510,2505103
524,2032,32768410,16166460,16601950
156,2029,1405690102,717066553,688623549
414,2043,3701596,2075421,1626175
296,2050,139738,65967,73771
710,2032,62367595,30892422,31475173
524,2014,28311268,13712870,14598398
704,1992,69979722,34346766,35632956
212,2019,74144,37449,36695
792,2009,73875971,37238753,36637218
496,2045,3632423,1734340,1898083
584,2028,86237,43654,42583
462,2032,407303,202520,204783
430,2011,3786764,1888994,1897770
659,2009,49480,24680,24800
262,2045,1337445,609533,727912
608,1996,70096910,35140612,34956298
807,2048,2008566,993104,1015462
498,2024,3214929,1577360,1637569
418,2025,7971675,3954332,4017343
340,2042,12162326,6141288,6021038
792,1994,60364174,30498964,29865210
784,2045,8024094,5299788,2724306
328,2006,768339,387723,380616
454,2020,21196629,10492482,10704147
528,2044,17967466,8792044,9175422
48,2010,1180080,715447,464633
296,2012,101998,49997,52001
654,2010,7670,3883,3787
384,2019,25067462,12663059,12404403
798,2008,10339,5077,5262
144,2048,25171709,12243164,12928545
646,1989,6816864,3358351,3458513
706,1983,6010345,2932889,3077456
558,2047,7213694,3514154,3699540
232,1988,2890943,1418933,1472010
584,1998,51555,26353,25202
92,2019,36591,17439,19152
882,2014,196628,100543,96085
686,2036,21821093,10583331,11237762
430,2028,5628599,2800702,2827897
24,1995,10999585,5537132,5462453
826,2036,69557400,34640351,34917049
694,1999,3735565,1809288,1926277
834,2035,85945931,43013157,42932774
792,2044,89609800,44489591,45120209
320,2020,16264340,8015916,8248424
90,2048,998335,507469,490866
324,2042,22540603,11292367,11248236
504,2037,39612326,19304529,20307797
586,2013,193238868,99252290,93986578
426,1987,1615692,790121,825571
410,2000,46840607,23492476,23348131
380,2001,57931053,27957240,29973813
233,2029,1141732,541682,600050
583,2033,92148,44550,47598
418,2011,6477211,3213631,3263580
566,2026,235986350,120188348,115798002
554,2020,4614669,2294886,2319783
876,1999,14518,7202,7316
36,2037,27250898,13642304,13608594
694,2044,11885892,5828714,6057178
328,2009,750463,378940,371523
352,2027,371919,185921,185998
858,1999,3207949,1553604,1654345
148,1992,6263272,2991364,3271908
492,2023,31363,15172,16191
100,2045,5767315,2816049,2951266
688,1998,7675298,3748826,3926472
422,2019,5847294,2924897,2922397
498,2047,2362916,1177561,1185355
796,2044,79528,39442,40086
533,2024,124843,58980,65863
60,2043,71927,34622,37305
492,2021,31068,15052,16016
136,2040,82799,39954,42845
462,1994,253376,133926,119450
818,2011,83298127,42543255,40754872
0,2009,1804838,929031,875807
214,1987,6656963,3380974,3275989
466,2038,30736630,14922116,15814514
428,2038,1490096,702004,788092
4,1999,22205667,11311882,10893785
170,2044,55859561,27554760,28304801
732,2039,979504,486093,493411
242,1992,752740,381920,370820
44,1998,275992,134484,141508
31,2005,8825439,4325880,4499559
528,2043,17974090,8798171,9175919
484,2049,150471915,72993257,77478658
308,2016,111219,56339,54880
440,2026,2541302,1177123,1364179
585,2029,22419,11331,11088
178,2040,8342416,4169691,4172725
70,2044,3389294,1639606,1749688
498,2041,2572484,1275353,1297131
728,2016,12530717,6356460,6174257
170,2015,46736728,23090612,23646116
670,2024,100596,51189,49407
780,2017,1218208,617448,600760
466,1980,6868023,3354446,3513577
174,1993,461184,226046,235138
328,2041,860922,430616,430306
222,2018,6187271,2972919,3214352
728,2041,23275079,11752657,11522422
340,1989,4656018,2324752,2331266
533,2002,92170,43918,48252
434,2002,5245124,2713508,2531616
652,1997,6552,3511,3041
818,1997,61642311,31553862,30088449
440,2017,2823859,1301923,1521936
196,1995,847345,427330,420015
68,2035,14024072,6938798,7085274
818,2044,156204632,79658424,76546208
643,2005,143319518,66535882,76783636
414,2050,3863453,2149781,1713672
818,2046,160536211,81845388,78690823
51,2017,3045191,1476197,1568994
292,2041,29145,14480,14665
100,2034,6285396,3061432,3223964
417,2001,4976833,2449102,2527731
0,1991,1897630,968247,929383
470,2002,393515,194980,198535
196,1991,766231,384314,381917
500,2041,5800,2903,2897
531,2018,150241,72050,78191
662,2005,157371,76985,80386
414,2025,3169497,1825205,1344292
688,2007,7447093,3631986,3815107
242,2047,1010357,506397,503960
788,2034,12201457,5957948,6243509
652,2006,7575,4042,3533
600,1977,2975427,1483465,1491962
300,2047,10148008,4874472,5273536
76,2044,232231427,113222110,119009317
300,2024,10686705,5198026,5488679
44,2017,329988,161681,168307
762,2026,9631856,4786209,4845647
484,1987,79903511,39500127,40403384
400,2012,6668145,3378492,3289653
246,2004,5220193,2553270,2666923
360,2028,281964801,141174678,140790123
40,2018,8793370,4304783,4488587
380,2031,62613434,30129304,32484130
562,2050,44221854,22049437,22172417
266,2014,1672597,832597,840000
804,2025,42887993,19903225,22984768
92,2041,53233,24829,28404
831,2037,67888,33402,34486
203,2034,10548158,5209419,5338739
276,2029,78282187,38180293,40101894
598,2022,7487936,3806184,3681752
356,2000,1006300297,521036661,485263636
756,2045,9397652,4612327,4785325
666,2044,3849,1782,2067
496,2037,3522790,1692202,1830588
120,2021,27651972,13858764,13793208
422,2039,5669990,2824858,2845132
666,2014,5716,2801,2915
706,1998,6991663,3507961,3483702
320,2017,15460732,7622576,7838156
616,2047,33460537,16117834,17342703
478,2002,2631845,1268114,1363731
788,2037,12255137,5961648,6293489
660,2013,15754,7572,8182
760,2025,24537876,12347908,12189968
762,1993,5546629,2758130,2788499
270,2002,1430711,709650,721061
831,2031,68034,33625,34409
320,2018,15730576,7754734,7975842
132,2022,597891,290581,307310
780,2020,1208789,612651,596138
100,2000,7908664,3880324,4028340
834,1991,25503557,12545631,12957926
660,2017,17087,8134,8953
796,2050,84240,41560,42680
894,2000,9983878,4991469,4992409
222,2047,6231631,2972146,3259485
20,2014,85458,44082,41376
250,2023,68487855,33547275,34940580
288,2007,22068569,10910186,11158383
706,1988,6918288,3383691,3534597
764,2020,68977400,33791358,35186042
616,2000,38654162,18783149,19871013
652,2038,6846,3571,3275
304,2015,57733,30248,27485
268,2017,4926330,2356432,2569898
860,1992,21609643,10688454,10921189
704,1994,72559537,35677730,36881807
703,2030,5334806,2585335,2749471
578,2027,5761143,2909539,2851604
376,2010,7368099,3695846,3672253
832,2000,87379,42608,44771
826,2011,62698362,31118895,31579467
798,2002,10039,4914,5125
180,2026,101122048,50473650,50648398
504,2046,41402647,20108659,21293988
288,1971,9065245,4567362,4497883
428,2012,2051103,940164,1110939
558,2016,5966798,2912248,3054550
706,2049,22236196,11016991,11219205
520,1995,9821,5016,4805
24,2005,14769556,7457362,7312194
831,2025,67710,33591,34119
408,2036,26989410,13121968,13867442
604,2033,35029309,17024987,18004322
604,2047,36773297,17717494,19055803
212,2049,65433,32694,32739
440,2018,2793284,1288376,1504908
400,2003,5127793,2632939,2494854
548,2048,425451,208300,217151
634,2007,1268260,930021,338239
434,2015,6411776,3321307,3090469
178,2046,9445353,4715147,4730206
780,2018,1215527,616102,599425
316,2000,155324,79423,75901
831,1996,60978,29376,31602
288,1992,16233043,8096665,8136378
32,2006,39761782,19614571,20147211
792,1999,65035346,32856137,32179209
586,1984,99354344,51531708,47822636
626,2029,1659851,823502,836349
832,2030,106141,52438,53703
50,1984,92379840,47567692,44812148
356,2018,1296834042,673113348,623720694
660,1997,10438,5239,5199
498,1997,4304362,2058130,2246232
716,2019,15512471,7800245,7712226
860,2025,31823964,15814384,16009580
344,1991,5752000,2938200,2813800
524,2021,30606486,15017129,15589357
108,1989,5381778,2638188,2743590
442,2015,570252,286060,284192
222,2036,6350451,3031688,3318763
266,1993,1013159,500928,512231
214,1981,5831714,2962396,2869318
208,2036,5722694,2787167,2935527
226,2003,535927,264398,271529
56,2010,10865722,5329168,5536554
706,2046,21069906,10455571,10614335
798,2047,13258,6684,6574
398,2029,20272553,9571704,10700849
76,1989,146797954,73020682,73777272
466,1986,7788079,3798445,3989634
591,2038,4596416,2295865,2300551
554,1999,3783756,1876108,1907648
562,2022,22496149,11283561,11212588
258,2011,271687,139248,132439
52,1991,263336,126526,136810
380,2021,62455904,30093718,32362186
120,2002,16694951,8369811,8325140
214,2050,13690264,6851430,6838834
214,1988,6798773,3452747,3346026
624,2011,1596677,777850,818827
191,2035,3908660,1890788,2017872
0,1998,1966249,1006296,959953
48,2003,781004,455504,325500
534,2049,52914,26043,26871
232,1984,2862243,1422599,1439644
242,1997,785608,399063,386545
356,2046,1625562058,835202011,790360047
646,1999,8222350,4066538,4155812
534,2021,44418,21930,22488
51,2023,2987849,1459602,1528247
100,2021,6920315,3371950,3548365
40,1992,7914969,3822511,4092458
52,2010,285653,138193,147460
807,2036,2091318,1037157,1054161
531,1998,137576,65190,72386
316,2007,158967,80930,78037
585,2048,22963,11132,11831
270,2034,2695824,1329112,1366712
16,2012,54947,27561,27386
660,2000,11426,5698,5728
191,1994,4499274,2163603,2335671
51,2048,2518074,1266018,1252056
174,1992,450727,221092,229635
654,2003,7386,3747,3639
440,2048,1859396,876736,982660
702,2047,8461153,4079796,4381357
352,2016,335878,168317,167561
608,1993,65504005,32826384,32677621
356,2044,1608664662,827343291,781321371
60,2013,69467,33600,35867
710,2007,49371903,24478424,24893479
380,2027,62620188,30155353,32464835
666,2006,6150,3055,3095
28,2030,109076,51146,57930
203,2038,10469734,5176515,5293219
585,2044,23023,11225,11798
554,2035,5022523,2484832,2537691
834,2018,55451343,27662098,27789245
344,2022,7276666,3365998,3910668
512,2015,3286936,1791594,1495342
72,1992,1344726,647722,697004
414,2013,2695316,1582113,1113203
558,1992,4006508,1993294,2013214
51,1998,3106213,1466178,1640035
598,2010,6064515,3115245,2949270
8,2008,2984121,1478276,1505845
246,1993,5064846,2462774,2602072
246,2024,5622416,2770307,2852109
204,2009,8791832,4398724,4393108
132,1980,296446,136078,160368
292,1991,28103,14184,13919
652,2020,7122,3768,3354
72,2042,2726130,1460267,1265863
764,2048,66691859,32210233,34481626
212,1985,73109,36325,36784
531,1995,141586,67077,74509
